movieId,title,genres,year,genre_list,poster_url,overview,tmdb_release_date,metadata_source,count,mean,weighted_score
201,Three Wishes (1995),Drama|Fantasy,1995.0,"['Drama', 'Fantasy']",,,,movielens,367.0,3.0286105,3.039528553644816
202,Total Eclipse (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",,,,movielens,480.0,3.0875,3.094924614077709
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995.0,['Comedy'],,,,movielens,5635.0,3.1535048,3.154053338132132
204,Under Siege 2: Dark Territory (1995),Action,1995.0,['Action'],,,,movielens,8795.0,2.9316657,2.9322188613388493
205,Unstrung Heroes (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",,,,movielens,1343.0,3.50484,3.5050504424676108
206,Unzipped (1995),Documentary,1995.0,['Documentary'],,,,movielens,1028.0,3.4698443,3.470389139698279
207,"Walk in the Clouds, A (1995)",Drama|Romance,1995.0,"['Drama', 'Romance']",,,,movielens,5608.0,3.3657274,3.3659762398809447
208,Waterworld (1995),Action|Adventure|Sci-Fi,1995.0,"['Action', 'Adventure', 'Sci-Fi']",,,,movielens,31329.0,2.877414,2.877583240243111
209,White Man's Burden (1995),Drama,1995.0,['Drama'],,,,movielens,755.0,2.8198676,2.8274222963915587
210,Wild Bill (1995),Western,1995.0,['Western'],,,,movielens,500.0,2.891,2.9012267364291695
211,"Browning Version, The (1994)",Drama,1994.0,['Drama'],,,,movielens,590.0,3.5881355,3.587496822095635
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,1995.0,"['Adventure', 'Comedy', 'Crime', 'Mystery']",,,,movielens,487.0,2.5759754,2.591562009098554
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994.0,['Drama'],,,,movielens,1994.0,4.015547,4.0136480931635505
214,Before the Rain (Pred dozhdot) (1994),Drama|War,1994.0,"['Drama', 'War']",,,,movielens,1000.0,4.0345,4.030578658694313
215,Before Sunrise (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",,,,movielens,8476.0,3.9393582,3.938982032144592
216,Billy Madison (1995),Comedy,1995.0,['Comedy'],,,,movielens,10728.0,3.2509787,3.251194369242195
217,"Babysitter, The (1995)",Drama|Thriller,1995.0,"['Drama', 'Thriller']",,,,movielens,1038.0,2.7254336,2.731666568132477
218,Boys on the Side (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",,,,movielens,4264.0,3.2838883,3.284368690926484
219,"Cure, The (1995)",Drama,1995.0,['Drama'],,,,movielens,678.0,3.6150444,3.6141738175650726
220,Castle Freak (1995),Horror,1995.0,['Horror'],,,,movielens,352.0,2.4730113,2.496730910407172
222,Circle of Friends (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",,,,movielens,5936.0,3.5347035,3.534711154280569
223,Clerks (1994),Comedy,1994.0,['Comedy'],,,,movielens,27906.0,3.8398552,3.839769370646243
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,8731.0,3.438266,3.4383595321527376
225,Disclosure (1994),Drama|Thriller,1994.0,"['Drama', 'Thriller']",,,,movielens,12836.0,3.281435,3.281596308814815
226,Dream Man (1995),Thriller,1995.0,['Thriller'],,,,movielens,44.0,2.7954545,2.910060845888578
227,Drop Zone (1994),Action|Thriller,1994.0,"['Action', 'Thriller']",,,,movielens,4689.0,3.0647259,3.065536043809936
228,Destiny Turns on the Radio (1995),Comedy,1995.0,['Comedy'],,,,movielens,478.0,2.6673641,2.6817350112852245
229,Death and the Maiden (1994),Drama|Thriller,1994.0,"['Drama', 'Thriller']",,,,movielens,2532.0,3.5679305,3.567843736438301
230,Dolores Claiborne (1995),Drama|Thriller,1995.0,"['Drama', 'Thriller']",,,,movielens,7528.0,3.585016,3.584968644595703
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994.0,"['Adventure', 'Comedy']",,,,movielens,36802.0,2.982691,2.9828122567884368
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,6295.0,4.028991,4.028371078975992
233,Exotica (1994),Drama,1994.0,['Drama'],,,,movielens,3607.0,3.530219,3.5302415990235896
234,Exit to Eden (1994),Comedy,1994.0,['Comedy'],,,,movielens,3255.0,2.664209,2.6663570639329417
235,Ed Wood (1994),Comedy|Drama,1994.0,"['Comedy', 'Drama']",,,,movielens,17428.0,3.6632144,3.663158093332342
236,French Kiss (1995),Action|Comedy|Romance,1995.0,"['Action', 'Comedy', 'Romance']",,,,movielens,12617.0,3.3171117,3.317253217470528
237,Forget Paris (1995),Comedy|Romance,1995.0,"['Comedy', 'Romance']",,,,movielens,6442.0,3.2158492,3.2162516995363455
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,1995.0,"['Adventure', 'Children']",,,,movielens,855.0,3.162573,3.166075510608501
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,1995.0,"['Animation', 'Children', 'Comedy', 'Romance']",,,,movielens,4070.0,3.1208844,3.1217073931186556
240,Hideaway (1995),Thriller,1995.0,['Thriller'],,,,movielens,847.0,2.8902006,2.896284311974955
241,Fluke (1995),Children|Drama,1995.0,"['Children', 'Drama']",,,,movielens,592.0,3.0185812,3.0255386797587076
242,Farinelli: il castrato (1994),Drama|Musical,1994.0,"['Drama', 'Musical']",,,,movielens,1108.0,3.3871841,3.388282434060155
243,Gordy (1995),Children|Comedy|Fantasy,1995.0,"['Children', 'Comedy', 'Fantasy']",,,,movielens,470.0,2.5074468,2.524734614783251
244,Gumby: The Movie (1995),Animation|Children,1995.0,"['Animation', 'Children']",,,,movielens,306.0,2.390523,2.419819078627665
245,The Glass Shield (1994),Crime|Drama,1994.0,"['Crime', 'Drama']",,,,movielens,265.0,2.9584906,2.9755427750039014
246,Hoop Dreams (1994),Documentary,1994.0,['Documentary'],,,,movielens,10852.0,4.0248804,4.024523514454317
247,Heavenly Creatures (1994),Crime|Drama,1994.0,"['Crime', 'Drama']",,,,movielens,8030.0,3.8200498,3.819771430776558
248,Houseguest (1994),Comedy,1994.0,['Comedy'],,,,movielens,3164.0,3.0150127,3.0163377927801798
249,Immortal Beloved (1994),Drama|Romance,1994.0,"['Drama', 'Romance']",,,,movielens,5045.0,3.6717541,3.671546152835078
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,1995.0,"['Children', 'Comedy']",,,,movielens,1105.0,3.080543,3.08384836159198
251,"Hunted, The (1995)",Action,1995.0,['Action'],,,,movielens,400.0,3.04,3.049811643712661
252,I.Q. (1994),Comedy|Romance,1994.0,"['Comedy', 'Romance']",,,,movielens,10334.0,3.2123573,3.212611035068684
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994.0,"['Drama', 'Horror']",,,,movielens,31756.0,3.5143752,3.5143817632718646
254,Jefferson in Paris (1995),Drama,1995.0,['Drama'],,,,movielens,632.0,2.893196,2.9012861013412476
255,"Jerky Boys, The (1995)",Comedy,1995.0,['Comedy'],,,,movielens,1070.0,2.280841,2.290188456289401
256,Junior (1994),Comedy|Sci-Fi,1994.0,"['Comedy', 'Sci-Fi']",,,,movielens,10683.0,2.6914725,2.6921077736210592
257,Just Cause (1995),Mystery|Thriller,1995.0,"['Mystery', 'Thriller']",,,,movielens,3975.0,3.407673,3.4079394607486484
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,1995.0,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Romance']",,,,movielens,1807.0,2.625346,2.6293792226754604
259,Kiss of Death (1995),Crime|Drama|Thriller,1995.0,"['Crime', 'Drama', 'Thriller']",,,,movielens,2057.0,3.0580943,3.059962743361983
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977.0,"['Action', 'Adventure', 'Sci-Fi']",,,,movielens,85010.0,4.0998235,4.099770834009094
261,Little Women (1994),Drama,1994.0,['Drama'],,,,movielens,10899.0,3.6265712,3.6265079709975763
262,"Little Princess, A (1995)",Children|Drama,1995.0,"['Children', 'Drama']",,,,movielens,4507.0,3.768804,3.768399363102707
263,Ladybird Ladybird (1994),Drama,1994.0,['Drama'],,,,movielens,406.0,3.7302957,3.7266260944126883
264,"Enfer, L' (1994)",Drama,1994.0,['Drama'],,,,movielens,195.0,3.3461537,3.3538085932802097
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992.0,"['Drama', 'Fantasy', 'Romance']",,,,movielens,12026.0,3.9179277,3.9176767651020774
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994.0,"['Drama', 'Romance', 'War', 'Western']",,,,movielens,17820.0,3.5056398,3.5056553876049614
267,Major Payne (1995),Comedy,1995.0,['Comedy'],,,,movielens,4334.0,2.8885555,2.8897565220534553
268,Little Odessa (1994),Crime|Drama,1994.0,"['Crime', 'Drama']",,,,movielens,749.0,3.316422,3.3187889473283936
269,My Crazy Life (Mi vida loca) (1993),Drama,1993.0,['Drama'],,,,movielens,606.0,3.4818482,3.482611073733153
270,Love Affair (1994),Drama|Romance,1994.0,"['Drama', 'Romance']",,,,movielens,1308.0,3.1750765,3.1772972704067057
271,Losing Isaiah (1995),Drama,1995.0,['Drama'],,,,movielens,1271.0,3.3217938,3.3231611249966955
272,"Madness of King George, The (1994)",Comedy|Drama,1994.0,"['Comedy', 'Drama']",,,,movielens,7935.0,3.7450535,3.7448474032954215
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994.0,"['Drama', 'Horror', 'Sci-Fi']",,,,movielens,7626.0,3.1245081,3.124943969135419
274,Man of the House (1995),Comedy,1995.0,['Comedy'],,,,movielens,1296.0,2.8256173,2.830002457086294
275,Mixed Nuts (1994),Comedy,1994.0,['Comedy'],,,,movielens,1611.0,2.7240844,2.7281180344075606
276,Milk Money (1994),Comedy|Romance,1994.0,"['Comedy', 'Romance']",,,,movielens,5487.0,2.9792237,2.980040721094966
277,Miracle on 34th Street (1994),Drama,1994.0,['Drama'],,,,movielens,9590.0,3.4093847,3.409493926068747
278,Miami Rhapsody (1995),Comedy,1995.0,['Comedy'],,,,movielens,1135.0,3.0127754,3.016468301741366
279,My Family (1995),Drama,1995.0,['Drama'],,,,movielens,923.0,3.6923077,3.6910023445985756
280,Murder in the First (1995),Drama|Thriller,1995.0,"['Drama', 'Thriller']",,,,movielens,5164.0,3.7149496,3.714679609595208
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,3997.0,3.6710033,3.670742452576217
282,Nell (1994),Drama,1994.0,['Drama'],,,,movielens,11523.0,3.4025862,3.4026818314529894
283,New Jersey Drive (1995),Crime|Drama,1995.0,"['Crime', 'Drama']",,,,movielens,240.0,3.0833333,3.0980772049196306
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1993.0,"['Action', 'Crime']",,,,movielens,34.0,2.8235295,2.9600754351842973
285,Beyond Bedlam (1993),Drama|Horror,1993.0,"['Drama', 'Horror']",,,,movielens,84.0,2.3392856,2.4437299707661504
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1995.0,"['Action', 'Sci-Fi', 'Thriller']",,,,movielens,111.0,2.0405405,2.141371063825463
287,Nina Takes a Lover (1994),Comedy|Romance,1994.0,"['Comedy', 'Romance']",,,,movielens,326.0,3.2346625,3.2419854837977247
288,Natural Born Killers (1994),Action|Crime|Thriller,1994.0,"['Action', 'Crime', 'Thriller']",,,,movielens,26472.0,3.2615595,3.261643726948165
289,Only You (1994),Comedy|Romance,1994.0,"['Comedy', 'Romance']",,,,movielens,3301.0,3.3504999,3.3509589699180005
290,Once Were Warriors (1994),Crime|Drama,1994.0,"['Crime', 'Drama']",,,,movielens,4199.0,3.9792807,3.9784461298095435
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",,,,movielens,27883.0,3.4108596,3.410896739776443
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,,movielens,41846.0,4.0937605,4.093654719928883
294,"Perez Family, The (1995)",Comedy|Romance,1995.0,"['Comedy', 'Romance']",,,,movielens,846.0,3.1849883,3.1883176043106185
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995.0,"['Comedy', 'Romance']",,,,movielens,467.0,2.7922912,2.8048908203526546
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",,,,movielens,98409.0,4.1969686,4.19691518476702
297,Panther (1995),Drama,1995.0,['Drama'],,,,movielens,264.0,3.0984848,3.1114821363897884
298,Pushing Hands (Tui shou) (1992),Drama,1992.0,['Drama'],,,,movielens,257.0,3.496109,3.4974459666126183
299,Priest (1994),Drama,1994.0,['Drama'],,,,movielens,2632.0,3.7215044,3.7209556355620874
300,Quiz Show (1994),Drama,1994.0,['Drama'],,,,movielens,21085.0,3.6608253,3.6607795768999662
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994.0,"['Drama', 'Romance']",,,,movielens,464.0,3.518319,3.5186930753416936
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994.0,"['Drama', 'Romance']",,,,movielens,1645.0,3.7531915,3.7521616066865175
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995.0,"['Action', 'Thriller', 'Western']",,,,movielens,7435.0,3.0535307,3.054053992845832
304,Roommates (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",,,,movielens,724.0,3.1892266,3.193064541113181
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994.0,['Comedy'],,,,movielens,3426.0,2.6983364,2.7002980620207033
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994.0,['Drama'],,,,movielens,8183.0,4.073567,4.073046175060568
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993.0,['Drama'],,,,movielens,7741.0,3.9819145,3.9814587001231954
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994.0,"['Comedy', 'Drama']",,,,movielens,5896.0,3.9016283,3.9011387808859186
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,1994.0,['Drama'],,,,movielens,452.0,3.6515486,3.649615530345751
310,Rent-a-Kid (1995),Comedy,1995.0,['Comedy'],,,,movielens,258.0,2.7926357,2.8151247035291855
311,Relative Fear (1994),Horror|Thriller,1994.0,"['Horror', 'Thriller']",,,,movielens,82.0,2.652439,2.7313685946994357
312,Stuart Saves His Family (1995),Comedy,1995.0,['Comedy'],,,,movielens,1325.0,2.6113207,2.616896578001064
313,"Swan Princess, The (1994)",Animation|Children,1994.0,"['Animation', 'Children']",,,,movielens,1494.0,3.068273,3.0707877021972414
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994.0,"['Children', 'Drama', 'Fantasy', 'Mystery']",,,,movielens,4179.0,3.8472123,3.846626087564086
315,"Specialist, The (1994)",Action|Drama|Thriller,1994.0,"['Action', 'Drama', 'Thriller']",,,,movielens,11413.0,2.893674,2.8941269021935643
316,Stargate (1994),Action|Adventure|Sci-Fi,1994.0,"['Action', 'Adventure', 'Sci-Fi']",,,,movielens,35215.0,3.3812296,3.381265789545385
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1994.0,"['Comedy', 'Drama', 'Fantasy']",,,,movielens,17903.0,3.1236665,3.123852658195915
318,"Shawshank Redemption, The (1994)",Crime|Drama,1994.0,"['Crime', 'Drama']",,,,movielens,102929.0,4.404614,4.404546806882396
319,Shallow Grave (1994),Comedy|Drama|Thriller,1994.0,"['Comedy', 'Drama', 'Thriller']",,,,movielens,7586.0,3.7687187,3.7684781896085338
320,Suture (1993),Film-Noir|Thriller,1993.0,"['Film-Noir', 'Thriller']",,,,movielens,323.0,3.2678018,3.274390135646947
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993.0,['Drama'],,,,movielens,932.0,3.7639484,3.762045864348716
322,Swimming with Sharks (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",,,,movielens,3109.0,3.6690254,3.668695283999304
324,"Sum of Us, The (1994)",Comedy|Drama,1994.0,"['Comedy', 'Drama']",,,,movielens,489.0,3.6840491,3.6817368012318905
325,National Lampoon's Senior Trip (1995),Comedy,1995.0,['Comedy'],,,,movielens,1059.0,2.6359773,2.6427582876639826
326,To Live (Huozhe) (1994),Drama,1994.0,['Drama'],,,,movielens,1497.0,4.084502,4.081609959776616
327,Tank Girl (1995),Action|Comedy|Sci-Fi,1995.0,"['Action', 'Comedy', 'Sci-Fi']",,,,movielens,7533.0,2.8076463,2.80842362448006
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,1995.0,"['Horror', 'Thriller']",,,,movielens,2594.0,3.1615267,3.1626915348941416
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994.0,"['Adventure', 'Drama', 'Sci-Fi']",,,,movielens,27773.0,3.3230295,3.32309211233746
330,Tales from the Hood (1995),Action|Crime|Horror,1995.0,"['Action', 'Crime', 'Horror']",,,,movielens,1584.0,2.8172348,2.8208687293469605
331,Tom & Viv (1994),Drama,1994.0,['Drama'],,,,movielens,552.0,3.289855,3.293434156690325
332,Village of the Damned (1995),Horror|Sci-Fi,1995.0,"['Horror', 'Sci-Fi']",,,,movielens,2301.0,2.7781398,2.7807808202187596
333,Tommy Boy (1995),Comedy,1995.0,['Comedy'],,,,movielens,12644.0,3.3695033,3.3696113168684474
334,Vanya on 42nd Street (1994),Drama,1994.0,['Drama'],,,,movielens,1645.0,3.8218844,3.8205220771427233
335,Underneath (1995),Mystery|Thriller,1995.0,"['Mystery', 'Thriller']",,,,movielens,409.0,3.2371638,3.242981181727896
336,"Walking Dead, The (1995)",Drama|War,1995.0,"['Drama', 'War']",,,,movielens,294.0,2.8554423,2.873586747820014
337,What's Eating Gilbert Grape (1993),Drama,1993.0,['Drama'],,,,movielens,19510.0,3.747386,3.7473011379396346
338,Virtuosity (1995),Action|Sci-Fi|Thriller,1995.0,"['Action', 'Sci-Fi', 'Thriller']",,,,movielens,4843.0,2.9817262,2.9826474964336076
339,While You Were Sleeping (1995),Comedy|Romance,1995.0,"['Comedy', 'Romance']",,,,movielens,24940.0,3.496251,3.4962652619878547
340,"War, The (1994)",Adventure|Drama|War,1994.0,"['Adventure', 'Drama', 'War']",,,,movielens,1499.0,3.3742495,3.3751314558093726
341,Double Happiness (1994),Drama,1994.0,['Drama'],,,,movielens,406.0,3.5997536,3.5986066060365687
342,Muriel's Wedding (1994),Comedy,1994.0,['Comedy'],,,,movielens,11920.0,3.509354,3.5093749338632296
343,"Baby-Sitters Club, The (1995)",Children,1995.0,['Children'],,,,movielens,943.0,2.6410391,2.648604698612362
344,Ace Ventura: Pet Detective (1994),Comedy,1994.0,['Comedy'],,,,movielens,42728.0,3.0017552,3.0018560688221605
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994.0,"['Comedy', 'Drama']",,,,movielens,10642.0,3.6484213,3.6483401415829366
346,Backbeat (1993),Drama|Musical,1993.0,"['Drama', 'Musical']",,,,movielens,1160.0,3.4176724,3.4185129665348626
347,Bitter Moon (1992),Drama|Film-Noir|Romance,1992.0,"['Drama', 'Film-Noir', 'Romance']",,,,movielens,1807.0,3.4358053,3.436266325327976
348,Bullets Over Broadway (1994),Comedy,1994.0,['Comedy'],,,,movielens,8210.0,3.696894,3.696741583690239
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,,movielens,31300.0,3.6546166,3.6545874079449265
350,"Client, The (1994)",Drama|Mystery|Thriller,1994.0,"['Drama', 'Mystery', 'Thriller']",,,,movielens,16467.0,3.4689379,3.4689725726508227
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,3704.0,3.298866,3.2993865717073962
352,Crooklyn (1994),Comedy|Drama,1994.0,"['Comedy', 'Drama']",,,,movielens,1377.0,3.2657952,3.267381370971349
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994.0,"['Action', 'Crime', 'Fantasy', 'Thriller']",,,,movielens,18497.0,3.5157323,3.515742950753823
354,Cobb (1994),Drama,1994.0,['Drama'],,,,movielens,1264.0,3.1439874,3.146480551305807
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994.0,"['Children', 'Comedy', 'Fantasy']",,,,movielens,10815.0,2.4135923,2.4144252339870382
356,Forrest Gump (1994),Comedy|Drama|Romance|War,1994.0,"['Comedy', 'Drama', 'Romance', 'War']",,,,movielens,100296.0,4.052744,4.052703048114592
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994.0,"['Comedy', 'Romance']",,,,movielens,30312.0,3.6414456,3.641418974506509
358,Higher Learning (1995),Drama,1995.0,['Drama'],,,,movielens,2335.0,3.238758,3.239788006576167
359,I Like It Like That (1994),Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,275.0,3.2654545,3.273226720284236
360,I Love Trouble (1994),Action|Comedy,1994.0,"['Action', 'Comedy']",,,,movielens,2141.0,2.721392,2.7244407904320065
361,It Could Happen to You (1994),Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,5425.0,3.3270967,3.3274107798673427
362,"Jungle Book, The (1994)",Adventure|Children|Romance,1994.0,"['Adventure', 'Children', 'Romance']",,,,movielens,7782.0,3.3733616,3.3735331245197107
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,1993.0,['Documentary'],,,,movielens,645.0,3.992248,3.9867123484063844
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994.0,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX']",,,,movielens,51518.0,3.8331554,3.8331099393199985
365,Little Buddha (1993),Drama,1993.0,['Drama'],,,,movielens,1898.0,3.1638567,3.16543718124862
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",,,,movielens,3065.0,2.9995105,3.00091862352671
